Time,gas_type,Gas concentration (ppb)
"Jan 5, 2020, 12 PM",PMXY,0.00013921261415816844
"Jan 5, 2020, 12 PM",TOL,0.0008937100744030128
"Jan 5, 2020, 12 PM",ETHB,0.0027030511992052197
"Jan 5, 2020, 1 PM",TOL,0.0013211953240291525
"Jan 5, 2020, 1 PM",OXY,0.0018176833885566641
"Jan 5, 2020, 1 PM",PMXY,0.0005301305936882272
"Jan 5, 2020, 1 PM",ETHB,0.0019096905404391389
"Jan 5, 2020, 2 PM",OXY,0.0010543147194160458
"Jan 5, 2020, 2 PM",PMXY,0.0005757794375919426
"Jan 5, 2020, 2 PM",ETHB,0.0012489223008742556
"Jan 5, 2020, 2 PM",TOL,0.0016148565531087418
"Jan 5, 2020, 3 PM",OXY,0.0007626482304961731
"Jan 5, 2020, 3 PM",TOL,0.001197023661613154
"Jan 5, 2020, 3 PM",PMXY,0.00037663737263452884
"Jan 5, 2020, 3 PM",ETHB,0.0010404857118070747
"Jan 5, 2020, 4 PM",OXY,0.0008022710001872232
"Jan 5, 2020, 4 PM",TOL,0.0011245029794129853
"Jan 5, 2020, 4 PM",PMXY,0.0004122414781401555
"Jan 5, 2020, 4 PM",ETHB,0.0013547923299483955
"Jan 5, 2020, 5 PM",OXY,0.0010323170014695886
"Jan 5, 2020, 5 PM",PMXY,0.0003916289400270519
"Jan 5, 2020, 5 PM",TOL,0.0014082937656591337
"Jan 5, 2020, 5 PM",ETHB,0.000820954424852971
"Jan 5, 2020, 6 PM",OXY,0.0011009852751158178
"Jan 5, 2020, 6 PM",PMXY,0.0004002287423645612
"Jan 5, 2020, 6 PM",TOL,0.0010072518683349092
"Jan 5, 2020, 6 PM",ETHB,0.0007666167924374653
"Jan 5, 2020, 7 PM",OXY,0.0006656332770944573
"Jan 5, 2020, 7 PM",PMXY,0.0003931220435333671
"Jan 5, 2020, 7 PM",ETHB,0.0005827547865919769
"Jan 5, 2020, 7 PM",TOL,0.001041697464340056
"Jan 5, 2020, 8 PM",PMXY,0.0002544692761148326
"Jan 5, 2020, 8 PM",OXY,0.0015881897112800896
"Jan 5, 2020, 8 PM",ETHB,0.0014922924213654671
"Jan 5, 2020, 8 PM",TOL,0.0012373871480425198
"Jan 5, 2020, 9 PM",PMXY,0.00035903046539585503
"Jan 5, 2020, 9 PM",OXY,0.001108645710961095
"Jan 5, 2020, 9 PM",ETHB,0.0014792148639181896
"Jan 5, 2020, 9 PM",TOL,0.0011494743770786694
"Jan 5, 2020, 10 PM",PMXY,0.00022311731784914932
"Jan 5, 2020, 10 PM",OXY,0.0015092582810514916
"Jan 5, 2020, 10 PM",ETHB,0.001286444976964655
"Jan 5, 2020, 10 PM",TOL,0.0015127442093216814
"Jan 5, 2020, 11 PM",OXY,0.0006283498660195619
"Jan 5, 2020, 11 PM",PMXY,0.0004581406130455434
"Jan 5, 2020, 11 PM",ETHB,0.0005549064168008045
"Jan 5, 2020, 11 PM",TOL,0.0032181016751565037
"Jan 6, 2020, 12 AM",ETHB,0.0009469091649710512
"Jan 6, 2020, 12 AM",TOL,0.0009759623717400245
"Jan 6, 2020, 12 AM",PMXY,0.0004458451076061465
"Jan 6, 2020, 12 AM",OXY,0.0010744625857720773
"Jan 6, 2020, 1 AM",ETHB,0.0010996776691172272
"Jan 6, 2020, 1 AM",TOL,0.0019026058920038242
"Jan 6, 2020, 1 AM",PMXY,0.0002419542088318849
"Jan 6, 2020, 1 AM",OXY,0.00090277748919713
"Jan 6, 2020, 2 AM",ETHB,0.0010630201916986455
"Jan 6, 2020, 2 AM",TOL,0.0009676448244135827
"Jan 6, 2020, 2 AM",PMXY,0.0006122315923372904
"Jan 6, 2020, 2 AM",OXY,0.001343780832636791
"Jan 6, 2020, 3 AM",ETHB,0.0010134367524491001
"Jan 6, 2020, 3 AM",TOL,0.00193555163180766
"Jan 6, 2020, 3 AM",PMXY,0.0004131732979052079
"Jan 6, 2020, 3 AM",OXY,0.0006191584883102527
"Jan 6, 2020, 4 AM",ETHB,0.0008723781453833604
"Jan 6, 2020, 4 AM",TOL,0.00113782853683612
"Jan 6, 2020, 4 AM",PMXY,0.00043967689756148803
"Jan 6, 2020, 4 AM",OXY,0.000635570805267586
"Jan 6, 2020, 5 AM",ETHB,0.0014832521749970813
"Jan 6, 2020, 5 AM",TOL,0.0012569477257784456
"Jan 6, 2020, 5 AM",OXY,0.0011464406416052952
"Jan 6, 2020, 5 AM",PMXY,0.00016225189938268159
"Jan 6, 2020, 6 AM",TOL,0.001243996472718815
"Jan 6, 2020, 6 AM",ETHB,0.001768382644513622
"Jan 6, 2020, 6 AM",OXY,0.0008976588045091679
"Jan 6, 2020, 6 AM",PMXY,0.00042634328807859373
"Jan 6, 2020, 7 AM",TOL,0.0018446847000935425
"Jan 6, 2020, 7 AM",ETHB,0.0015645136591047049
"Jan 6, 2020, 7 AM",OXY,0.0009166110927859942
"Jan 6, 2020, 7 AM",PMXY,0.00044221774442121387
"Jan 6, 2020, 8 AM",TOL,0.0015986427412523578
"Jan 6, 2020, 8 AM",ETHB,0.0015880410210229456
"Jan 6, 2020, 8 AM",OXY,0.001031942750463107
"Jan 6, 2020, 8 AM",PMXY,0.0002350991780986078
"Jan 6, 2020, 9 AM",TOL,0.0012845790867383282
"Jan 6, 2020, 9 AM",OXY,0.0007785264121290917
"Jan 6, 2020, 9 AM",ETHB,0.002395355719878959
"Jan 6, 2020, 9 AM",PMXY,0.0004962553066434339
"Jan 6, 2020, 10 AM",ETHB,0.0015511427676149954
"Jan 6, 2020, 10 AM",TOL,0.0010945523536065593
"Jan 6, 2020, 10 AM",OXY,0.0009712912700100181
"Jan 6, 2020, 10 AM",PMXY,0.00039951429062057287
"Jan 6, 2020, 11 AM",TOL,0.0014552359602281026
"Jan 6, 2020, 11 AM",PMXY,0.0004414847873184564
"Jan 6, 2020, 11 AM",ETHB,0.0011297488194291613
"Jan 6, 2020, 11 AM",OXY,0.0007351079298782029
"Jan 6, 2020, 12 PM",TOL,0.0019006666819526192
"Jan 6, 2020, 12 PM",PMXY,0.00031663169526533846
"Jan 6, 2020, 12 PM",ETHB,0.0018903371189177658
"Jan 6, 2020, 12 PM",OXY,0.000960518368325817
"Jan 6, 2020, 1 PM",TOL,0.0010116166182948898
"Jan 6, 2020, 1 PM",PMXY,0.000276538612524746
"Jan 6, 2020, 1 PM",ETHB,0.0011684255926714588
"Jan 6, 2020, 1 PM",OXY,0.001038326445268467
"Jan 6, 2020, 2 PM",OXY,0.0004567397360612328
"Jan 6, 2020, 2 PM",ETHB,0.0014078392802427213
"Jan 6, 2020, 2 PM",PMXY,0.0003679761236223082
"Jan 6, 2020, 2 PM",TOL,0.0015641966504820932
"Jan 6, 2020, 3 PM",OXY,0.0011563180887605995
"Jan 6, 2020, 3 PM",PMXY,0.00039958488196134567
"Jan 6, 2020, 3 PM",TOL,0.0019104820191084098
"Jan 6, 2020, 3 PM",ETHB,0.00117796182166785
"Jan 6, 2020, 4 PM",OXY,0.00033912165235960856
"Jan 6, 2020, 4 PM",TOL,0.0013514555466827005
"Jan 6, 2020, 4 PM",PMXY,0.000505598006687554
"Jan 6, 2020, 4 PM",ETHB,0.0019616208470930965
"Jan 6, 2020, 5 PM",TOL,0.0015293451918599505
"Jan 6, 2020, 5 PM",PMXY,0.0005604564770086048
"Jan 6, 2020, 5 PM",ETHB,0.0016139341411568846
"Jan 6, 2020, 5 PM",OXY,0.0011753462895285338
"Jan 6, 2020, 6 PM",PMXY,0.00048582040957019973
"Jan 6, 2020, 6 PM",TOL,0.0009494260933327799
"Jan 6, 2020, 6 PM",ETHB,0.0016451696477209528
"Jan 6, 2020, 6 PM",OXY,0.0011335942496468003
"Jan 6, 2020, 7 PM",PMXY,0.00041133275347723003
"Jan 6, 2020, 7 PM",ETHB,0.001979961059987545
"Jan 6, 2020, 7 PM",OXY,0.0011020259456320975
"Jan 6, 2020, 7 PM",TOL,0.0013901832280680537
"Jan 6, 2020, 8 PM",PMXY,0.00028345768684327294
"Jan 6, 2020, 8 PM",OXY,0.0006487648194403542
"Jan 6, 2020, 8 PM",ETHB,0.0022002263091659793
"Jan 6, 2020, 8 PM",TOL,0.0023974903112199777
"Jan 6, 2020, 9 PM",ETHB,0.0010188370360992849
"Jan 6, 2020, 9 PM",PMXY,0.0003629175250049836
"Jan 6, 2020, 9 PM",OXY,0.0009539259917801246
"Jan 6, 2020, 9 PM",TOL,0.0015367025722904752
"Jan 6, 2020, 10 PM",PMXY,0.00023535444537022462
"Jan 6, 2020, 10 PM",OXY,0.0014765662878441315
"Jan 6, 2020, 10 PM",ETHB,0.0009543865138160376
"Jan 6, 2020, 10 PM",TOL,0.0011439030446733038
"Jan 6, 2020, 11 PM",PMXY,0.00035360362380743027
"Jan 6, 2020, 11 PM",OXY,0.0012607914046384393
"Jan 6, 2020, 11 PM",ETHB,0.002415383540210314
"Jan 6, 2020, 11 PM",TOL,0.0010988162830471992
"Jan 7, 2020, 12 AM",ETHB,0.0007578434742754325
"Jan 7, 2020, 12 AM",OXY,0.0011014996756178637
"Jan 7, 2020, 12 AM",TOL,0.0009589718150285383
"Jan 7, 2020, 12 AM",PMXY,0.000410369621628585
"Jan 7, 2020, 1 AM",OXY,0.0008377929334528744
"Jan 7, 2020, 1 AM",TOL,0.0016797647792069863
"Jan 7, 2020, 1 AM",PMXY,0.0007771963234214733
"Jan 7, 2020, 1 AM",ETHB,0.0016531206395787497
"Jan 7, 2020, 2 AM",OXY,0.0006866222490013266
"Jan 7, 2020, 2 AM",TOL,0.001556964324360403
"Jan 7, 2020, 2 AM",ETHB,0.001337146192478637
"Jan 7, 2020, 2 AM",PMXY,0.00034637973537125316
"Jan 7, 2020, 3 AM",OXY,0.0013142381843257074
"Jan 7, 2020, 3 AM",TOL,0.0013630728353746235
"Jan 7, 2020, 3 AM",ETHB,0.002404370801135277
"Jan 7, 2020, 3 AM",PMXY,0.0005237607135010572
"Jan 7, 2020, 4 AM",TOL,0.0011195941478945315
"Jan 7, 2020, 4 AM",OXY,0.0012069632502971217
"Jan 7, 2020, 4 AM",BENZ,0.005799385253340006
"Jan 7, 2020, 4 AM",ETHB,0.0012104333557848197
"Jan 7, 2020, 4 AM",PMXY,0.0004722175908682402
"Jan 7, 2020, 5 AM",TOL,0.0015463548091550667
"Jan 7, 2020, 5 AM",OXY,0.0005431292520370334
"Jan 7, 2020, 5 AM",ETHB,0.0010935036019266893
"Jan 7, 2020, 5 AM",PMXY,0.0003585067461244762
"Jan 7, 2020, 6 AM",ETHB,0.0011005694977939129
"Jan 7, 2020, 6 AM",PMXY,0.0003878204219550493
"Jan 7, 2020, 6 AM",OXY,0.0011258432911875258
"Jan 7, 2020, 6 AM",TOL,0.0017529457524817968
"Jan 7, 2020, 7 AM",ETHB,0.0008778607007116079
"Jan 7, 2020, 7 AM",PMXY,0.0003114526446855355
"Jan 7, 2020, 7 AM",OXY,0.0007140006346162409
"Jan 7, 2020, 7 AM",TOL,0.0010926303511951119
"Jan 7, 2020, 8 AM",ETHB,0.0020381639672753713
"Jan 7, 2020, 8 AM",OXY,0.0010687224663949262
"Jan 7, 2020, 8 AM",PMXY,0.00031944082911650185
"Jan 7, 2020, 8 AM",TOL,0.0009323640842922032
"Jan 7, 2020, 9 AM",ETHB,0.0008459131640847772
"Jan 7, 2020, 9 AM",OXY,0.0017451476014684886
"Jan 7, 2020, 9 AM",PMXY,0.00005111618884257041
"Jan 7, 2020, 9 AM",TOL,0.0016947818221524358
"Jan 7, 2020, 10 AM",ETHB,0.001399903601850383
"Jan 7, 2020, 10 AM",TOL,0.2279667928814888
"Jan 7, 2020, 10 AM",BENZ,0.071118189021945
"Jan 7, 2020, 10 AM",OXY,0.0009798263781704009
"Jan 7, 2020, 10 AM",PMXY,0.000691084802383557
"Jan 7, 2020, 11 AM",TOL,0.15462742000818253
"Jan 7, 2020, 11 AM",BENZ,0.06587415623168151
"Jan 7, 2020, 11 AM",OXY,0.0010603382470435463
"Jan 7, 2020, 11 AM",PMXY,0.0008644723202451132
"Jan 7, 2020, 11 AM",ETHB,0.0018411336156229179
"Jan 7, 2020, 12 PM",BENZ,0.051068740586439766
"Jan 7, 2020, 12 PM",TOL,0.1307644285261631
"Jan 7, 2020, 12 PM",PMXY,0.0004987573326313092
"Jan 7, 2020, 12 PM",OXY,0.0011454708486174543
"Jan 7, 2020, 12 PM",ETHB,0.001492685570459192
"Jan 7, 2020, 1 PM",TOL,0.11350451782345772
"Jan 7, 2020, 1 PM",BENZ,0.06323088457187016
"Jan 7, 2020, 1 PM",ETHB,0.0018332721180437754
"Jan 7, 2020, 1 PM",OXY,0.0008263597871215703
"Jan 7, 2020, 1 PM",PMXY,0.00044188541384452645
"Jan 7, 2020, 2 PM",TOL,0.10764347123248237
"Jan 7, 2020, 2 PM",BENZ,0.06413495966366359
"Jan 7, 2020, 2 PM",ETHB,0.0020224460334117922
"Jan 7, 2020, 2 PM",OXY,0.001316802964928294
"Jan 7, 2020, 2 PM",PMXY,0.0014272781045292504
"Jan 7, 2020, 3 PM",BENZ,0.04494070385893186
"Jan 7, 2020, 3 PM",ETHB,0.0019702607532963157
"Jan 7, 2020, 3 PM",OXY,0.0006265613992582075
"Jan 7, 2020, 3 PM",TOL,0.11615921308596928
"Jan 7, 2020, 3 PM",PMXY,0.00039309420390054584
"Jan 7, 2020, 4 PM",PMXY,0.00995791366828295
"Jan 7, 2020, 4 PM",OXY,0.03581433526899976
"Jan 7, 2020, 4 PM",BENZ,0.07777554417649905
"Jan 7, 2020, 4 PM",ETHB,0.0016166389978025109
"Jan 7, 2020, 4 PM",TOL,0.11462430283427238
"Jan 7, 2020, 5 PM",ETHB,0.001982321875402704
"Jan 7, 2020, 5 PM",BENZ,0.13028685500224432
"Jan 7, 2020, 5 PM",TOL,0.18114952246348062
"Jan 7, 2020, 5 PM",OXY,0.000867558594715471
"Jan 7, 2020, 5 PM",PMXY,0.0004734850784492058
"Jan 7, 2020, 6 PM",PMXY,0.007124455374044676
"Jan 7, 2020, 6 PM",OXY,0.0012281860981602222
"Jan 7, 2020, 6 PM",BENZ,0.2353537604212761
"Jan 7, 2020, 6 PM",TOL,0.3489776973923047
"Jan 7, 2020, 6 PM",ETHB,0.0022795963644360504
"Jan 7, 2020, 7 PM",PMXY,0.0013565997942350805
"Jan 7, 2020, 7 PM",BENZ,0.32636986921230954
"Jan 7, 2020, 7 PM",TOL,0.4605721781651179
"Jan 7, 2020, 7 PM",OXY,0.000923485669773072
"Jan 7, 2020, 7 PM",ETHB,0.0031565910855230563
"Jan 7, 2020, 8 PM",PMXY,0.0018576836470553342
"Jan 7, 2020, 8 PM",BENZ,0.36310868958632153
"Jan 7, 2020, 8 PM",TOL,0.519310916463534
"Jan 7, 2020, 8 PM",OXY,0.001238803393789567
"Jan 7, 2020, 8 PM",ETHB,0.0035060600785072893
"Jan 7, 2020, 9 PM",PMXY,0.004618387310377632
"Jan 7, 2020, 9 PM",TOL,0.7263694902261099
"Jan 7, 2020, 9 PM",OXY,0.0015922636084724218
"Jan 7, 2020, 9 PM",ETHB,0.00348972722228306
"Jan 7, 2020, 9 PM",BENZ,0.4836805760860443
"Jan 7, 2020, 10 PM",ETHB,0.0039056417202421776
"Jan 7, 2020, 10 PM",PMXY,0.007410238225323458
"Jan 7, 2020, 10 PM",BENZ,0.46225518981615704
"Jan 7, 2020, 10 PM",OXY,0.002036335198984792
"Jan 7, 2020, 10 PM",TOL,0.7631466190020243
"Jan 7, 2020, 11 PM",PMXY,0.005928199412301183
"Jan 7, 2020, 11 PM",BENZ,0.5543499946594238
"Jan 7, 2020, 11 PM",ETHB,0.011496621393598616
"Jan 7, 2020, 11 PM",OXY,0.0011198254476767033
"Jan 7, 2020, 11 PM",TOL,0.8266728520393372
"Jan 8, 2020, 12 AM",BENZ,0.44218728442986804
"Jan 8, 2020, 12 AM",TOL,0.6889501810073853
"Jan 8, 2020, 12 AM",ETHB,0.005184434393110375
"Jan 8, 2020, 12 AM",PMXY,0.0073601277254056185
"Jan 8, 2020, 12 AM",OXY,0.0015732090105302632
"Jan 8, 2020, 1 AM",PMXY,0.0028888637122387686
"Jan 8, 2020, 1 AM",TOL,0.8578644394874573
"Jan 8, 2020, 1 AM",BENZ,0.5101408263047537
"Jan 8, 2020, 1 AM",ETHB,0.004073981641946982
"Jan 8, 2020, 1 AM",OXY,0.002117892804866036
"Jan 8, 2020, 2 AM",TOL,0.8485579590002695
"Jan 8, 2020, 2 AM",BENZ,0.4908236712217331
"Jan 8, 2020, 2 AM",ETHB,0.003070315632309454
"Jan 8, 2020, 2 AM",OXY,0.0012572699536879857
"Jan 8, 2020, 2 AM",PMXY,0.009888846708539253
"Jan 8, 2020, 3 AM",BENZ,0.4571792483329773
"Jan 8, 2020, 3 AM",TOL,0.8064100642999014
"Jan 8, 2020, 3 AM",PMXY,0.0060135735548101366
"Jan 8, 2020, 3 AM",ETHB,0.0026379117043688893
"Jan 8, 2020, 3 AM",OXY,0.0014587692470134546
"Jan 8, 2020, 4 AM",BENZ,0.45477549731731415
"Jan 8, 2020, 4 AM",TOL,0.7450860738754272
"Jan 8, 2020, 4 AM",PMXY,0.006751355458012161
"Jan 8, 2020, 4 AM",OXY,0.0017992780776694417
"Jan 8, 2020, 4 AM",ETHB,0.0026269553297121697
"Jan 8, 2020, 5 AM",BENZ,0.4969609464917864
"Jan 8, 2020, 5 AM",TOL,0.7385814360209874
"Jan 8, 2020, 5 AM",PMXY,0.0050348408071191186
"Jan 8, 2020, 5 AM",OXY,0.0010455996671225876
"Jan 8, 2020, 5 AM",ETHB,0.005014117075396436
"Jan 8, 2020, 6 AM",BENZ,0.6810538570086161
"Jan 8, 2020, 6 AM",TOL,0.8257882098356882
"Jan 8, 2020, 6 AM",PMXY,0.011419294018802853
"Jan 8, 2020, 6 AM",OXY,0.0016804060724098235
"Jan 8, 2020, 6 AM",ETHB,0.0014606972157101457
"Jan 8, 2020, 7 AM",OXY,0.0016372649115510285
"Jan 8, 2020, 7 AM",TOL,1.147911012172699
"Jan 8, 2020, 7 AM",BENZ,0.9180653591950735
"Jan 8, 2020, 7 AM",ETHB,0.0034801536821760237
"Jan 8, 2020, 7 AM",PMXY,0.01633468671934679
"Jan 8, 2020, 8 AM",TOL,1.2827270030975342
"Jan 8, 2020, 8 AM",BENZ,1.0385223130385082
"Jan 8, 2020, 8 AM",ETHB,0.01357978543577095
"Jan 8, 2020, 8 AM",PMXY,0.016335432301275432
"Jan 8, 2020, 8 AM",OXY,0.0009778754756553099
"Jan 8, 2020, 9 AM",TOL,0.5248604118824005
"Jan 8, 2020, 9 AM",BENZ,0.4601633896430333
"Jan 8, 2020, 9 AM",ETHB,0.008089956618884267
"Jan 8, 2020, 9 AM",PMXY,0.00609365490769657
"Jan 8, 2020, 9 AM",OXY,0.0009949797968147323
"Jan 8, 2020, 10 AM",TOL,0.3656143248081207
"Jan 8, 2020, 10 AM",BENZ,0.286131888628006
"Jan 8, 2020, 10 AM",PMXY,0.0004389186809324504
"Jan 8, 2020, 10 AM",ETHB,0.0019146664708387107
"Jan 8, 2020, 10 AM",OXY,0.0008527740768234556
"Jan 8, 2020, 11 AM",TOL,0.29114584624767303
"Jan 8, 2020, 11 AM",BENZ,0.19742016742626825
"Jan 8, 2020, 11 AM",PMXY,0.0013526498320667695
"Jan 8, 2020, 11 AM",ETHB,0.00097529252525419
"Jan 8, 2020, 11 AM",OXY,0.00143768877023831
"Jan 8, 2020, 12 PM",OXY,0.0010004694195231423
"Jan 8, 2020, 12 PM",TOL,0.21632089217503866
"Jan 8, 2020, 12 PM",ETHB,0.001152747742404851
"Jan 8, 2020, 12 PM",BENZ,0.1458422082165877
"Jan 8, 2020, 12 PM",PMXY,0.0005856497797746366
"Jan 8, 2020, 1 PM",OXY,0.0011015594015285994
"Jan 8, 2020, 1 PM",TOL,0.19896593938271204
"Jan 8, 2020, 1 PM",ETHB,0.0016616927314316854
"Jan 8, 2020, 1 PM",BENZ,0.10952351366480191
"Jan 8, 2020, 1 PM",PMXY,0.0005324389542996263
"Jan 8, 2020, 2 PM",OXY,0.0006557851205191886
"Jan 8, 2020, 2 PM",BENZ,0.09840069028238456
"Jan 8, 2020, 2 PM",TOL,0.18229723225037256
"Jan 8, 2020, 2 PM",ETHB,0.0014133148555022974
"Jan 8, 2020, 2 PM",PMXY,0.0026128755356088127
"Jan 8, 2020, 3 PM",OXY,0.001704345086182002
"Jan 8, 2020, 3 PM",BENZ,0.06533175458510716
"Jan 8, 2020, 3 PM",TOL,0.13210166369875273
"Jan 8, 2020, 3 PM",ETHB,0.000717129512243749
"Jan 8, 2020, 3 PM",PMXY,0.0003931647297577001
"Jan 8, 2020, 4 PM",OXY,0.0016511188199122746
"Jan 8, 2020, 4 PM",BENZ,0.0527149923145771
"Jan 8, 2020, 4 PM",TOL,0.16398040701945624
"Jan 8, 2020, 4 PM",ETHB,0.0013368073947882901
"Jan 8, 2020, 4 PM",PMXY,0.00025745583116076887
"Jan 8, 2020, 5 PM",OXY,0.0006842328014802964
"Jan 8, 2020, 5 PM",BENZ,0.06023049354553223
"Jan 8, 2020, 5 PM",TOL,0.12222729747494061
"Jan 8, 2020, 5 PM",ETHB,0.0010907434771070257
"Jan 8, 2020, 5 PM",PMXY,0.0005723450934359183
"Jan 8, 2020, 6 PM",PMXY,0.00017566272405626174
"Jan 8, 2020, 6 PM",ETHB,0.0012750846193133232
"Jan 8, 2020, 6 PM",BENZ,0.07287347875535488
"Jan 8, 2020, 6 PM",OXY,0.0008583516973885708
"Jan 8, 2020, 6 PM",TOL,0.09105388075113297
"Jan 8, 2020, 7 PM",PMXY,0.00033572625709764125
"Jan 8, 2020, 7 PM",ETHB,0.001936719678009727
"Jan 8, 2020, 7 PM",BENZ,0.07075917986886841
"Jan 8, 2020, 7 PM",OXY,0.000785687510090481
"Jan 8, 2020, 7 PM",TOL,0.10918996057340077
"Jan 8, 2020, 8 PM",PMXY,0.00031186652631731704
"Jan 8, 2020, 8 PM",ETHB,0.0013243086577858776
"Jan 8, 2020, 8 PM",BENZ,0.06279813001553218
"Jan 8, 2020, 8 PM",OXY,0.0013455479929689318
"Jan 8, 2020, 8 PM",TOL,0.09444775308171909
"Jan 8, 2020, 9 PM",PMXY,0.00031179706638795324
"Jan 8, 2020, 9 PM",ETHB,0.0012674119595127802
"Jan 8, 2020, 9 PM",BENZ,0.055704882368445396
"Jan 8, 2020, 9 PM",OXY,0.000890565764469405
"Jan 8, 2020, 9 PM",TOL,0.04685701856700083
"Jan 8, 2020, 10 PM",PMXY,0.00042320980962055427
"Jan 8, 2020, 10 PM",ETHB,0.0018248885947590072
"Jan 8, 2020, 10 PM",BENZ,0.0638001300394535
"Jan 8, 2020, 10 PM",OXY,0.0018345449934713542
"Jan 8, 2020, 10 PM",TOL,0.05501882918179035
"Jan 8, 2020, 11 PM",PMXY,0.0005825210304465145
"Jan 8, 2020, 11 PM",ETHB,0.0009529187926091253
"Jan 8, 2020, 11 PM",BENZ,0.058993428200483325
"Jan 8, 2020, 11 PM",OXY,0.0009002873150166125
"Jan 8, 2020, 11 PM",TOL,0.040294626355171205
"Jan 9, 2020, 12 AM",BENZ,0.08522290239731471
"Jan 9, 2020, 12 AM",OXY,0.001655036738763253
"Jan 9, 2020, 12 AM",PMXY,0.0004980008585941201
"Jan 9, 2020, 12 AM",TOL,0.04179995429391662
"Jan 9, 2020, 12 AM",ETHB,0.001571875465742778
"Jan 9, 2020, 1 AM",BENZ,0.08261427531639735
"Jan 9, 2020, 1 AM",OXY,0.0014692183807104204
"Jan 9, 2020, 1 AM",PMXY,0.0003471913181177418
"Jan 9, 2020, 1 AM",TOL,0.03748440152655045
"Jan 9, 2020, 1 AM",ETHB,0.0008010379485009859
"Jan 9, 2020, 2 AM",BENZ,0.07919848710298538
"Jan 9, 2020, 2 AM",OXY,0.0007846218068152666
"Jan 9, 2020, 2 AM",PMXY,0.00028213264765023877
"Jan 9, 2020, 2 AM",TOL,0.04937537976851066
"Jan 9, 2020, 2 AM",ETHB,0.0017644673207541928
"Jan 9, 2020, 3 AM",BENZ,0.08473661417762439
"Jan 9, 2020, 3 AM",TOL,0.05419576105972131
"Jan 9, 2020, 3 AM",OXY,0.0008643046458018944
"Jan 9, 2020, 3 AM",PMXY,0.00025960889070120174
"Jan 9, 2020, 3 AM",ETHB,0.0009502551135180207
"Jan 9, 2020, 4 AM",BENZ,0.08030482567846775
"Jan 9, 2020, 4 AM",TOL,0.05540413409471512
"Jan 9, 2020, 4 AM",OXY,0.0010987474961439148
"Jan 9, 2020, 4 AM",PMXY,0.000497812697479579
"Jan 9, 2020, 4 AM",ETHB,0.0008400539178789282
"Jan 9, 2020, 5 AM",BENZ,0.08922762423753738
"Jan 9, 2020, 5 AM",TOL,0.06174477698126187
"Jan 9, 2020, 5 AM",OXY,0.0006514000391083149
"Jan 9, 2020, 5 AM",PMXY,0.0006574993434090478
"Jan 9, 2020, 5 AM",ETHB,0.0007953295717015862
"Jan 9, 2020, 6 AM",ETHB,0.0018622169639760007
"Jan 9, 2020, 6 AM",PMXY,0.0002570317137724487
"Jan 9, 2020, 6 AM",TOL,0.0693870938072602
"Jan 9, 2020, 6 AM",BENZ,0.09067350501815478
"Jan 9, 2020, 6 AM",OXY,0.0006921777312527411
"Jan 9, 2020, 7 AM",ETHB,0.0013277862259807687
"Jan 9, 2020, 7 AM",PMXY,0.0004980556041118689
"Jan 9, 2020, 7 AM",TOL,0.04339161577324072
"Jan 9, 2020, 7 AM",BENZ,0.07791462230185668
"Jan 9, 2020, 7 AM",OXY,0.0009070224902340366
"Jan 9, 2020, 8 AM",ETHB,0.0014583727315766737
"Jan 9, 2020, 8 AM",PMXY,0.0003511797694955021
"Jan 9, 2020, 8 AM",TOL,0.062059945737322174
"Jan 9, 2020, 8 AM",BENZ,0.07098400344451268
"Jan 9, 2020, 8 AM",OXY,0.002113326142231623
"Jan 9, 2020, 9 AM",ETHB,0.0009960648632841185
"Jan 9, 2020, 9 AM",PMXY,0.0003443181315863815
"Jan 9, 2020, 9 AM",TOL,0.04750817952056726
"Jan 9, 2020, 9 AM",BENZ,0.06693109249075253
"Jan 9, 2020, 9 AM",OXY,0.0004215180379105732
"Jan 9, 2020, 10 AM",ETHB,0.001360611563238005
"Jan 9, 2020, 10 AM",PMXY,0.0003626418589798656
"Jan 9, 2020, 10 AM",TOL,0.03332819615025073
"Jan 9, 2020, 10 AM",BENZ,0.05927152434984843
"Jan 9, 2020, 10 AM",OXY,0.0013456542510539293
"Jan 9, 2020, 11 AM",ETHB,0.0009391750342426045
"Jan 9, 2020, 11 AM",PMXY,0.0002988788570898275
"Jan 9, 2020, 11 AM",TOL,0.0387097989829878
"Jan 9, 2020, 11 AM",BENZ,0.060424827660123505
"Jan 9, 2020, 11 AM",OXY,0.00063719855582652
"Jan 9, 2020, 12 PM",OXY,0.0010759994038380682
"Jan 9, 2020, 12 PM",TOL,0.03206685065136602
"Jan 9, 2020, 12 PM",BENZ,0.044484086179484926
"Jan 9, 2020, 12 PM",ETHB,0.0013404882435376446
"Jan 9, 2020, 12 PM",PMXY,0.0004864816849779648
"Jan 9, 2020, 1 PM",OXY,0.001328872874312635
"Jan 9, 2020, 1 PM",TOL,0.028972334594332745
"Jan 9, 2020, 1 PM",BENZ,0.048272372888667245
"Jan 9, 2020, 1 PM",ETHB,0.0018055136793658935
"Jan 9, 2020, 1 PM",PMXY,0.00012782844143138
"Jan 9, 2020, 2 PM",OXY,0.0007170362732722424
"Jan 9, 2020, 2 PM",TOL,0.027394073103399325
"Jan 9, 2020, 2 PM",BENZ,0.03909244164824486
"Jan 9, 2020, 2 PM",ETHB,0.001627932225043575
